demand_id,demand_name,demand_status,demand_desc,businessobjective,businessdesc,business_id,business_name,business_status,business_review_status,proj_approval_id,approval_status,approval_name,business_pm_name,responsible_dept_name,deadline,business_created_date,last_modified,importance,reason_type,department,begin_time,end_time,type,model
"1,084",套票违规收入补录订座系统,closed,<p>现在需要一个补录业务类型对每个月违规使用套票补退而产生的收入，同期核算确认到当期套票收入里。</p><p><br /></p><p>1、合并至上一次乘机的原因是什么， 若已合并则上一次乘机收入已入账，如何再次拆分出哪些已入账，哪些未入账。</p><p>2、这个原业务类型是什么，新增业务类型财务想要处理成什么。</p><p>3、重新梳理下套票的收入确认规则，针对收入数据重新评估其入账的准确度。</p>,按照日清月结的核算规则推送数据，不需要跨期多月追溯补录。,套票违规补退收入因为当期航班没有乘机系统判定到了上一次乘机收入里，导致数据每个月都滚动增补。,,,,,,,,,,2025-10-31 00:00:00,,,,,1000312,,,,
"1,085",单售系统退款失败报现留痕系统,closed,<p>针对退款失败订单开发对应的报现留痕系统，针对各种情况导致需要报现的单售产品可以录入退款失败状态、审核报现状态、更改退款失败订单为已报现。</p><p><br /></p><p>1、退款失败改退现的重新审核，按正常的流程财务审核，退款成功后，财务进行退款成功标记。</p>,满足安全合规要求：对退款失败订单系统留痕，可以达到追溯历史的需求,单售系统套票、次卡、省钱卡等产品超期退款失败或者旅客主观因素需要报现处理退款时，现在靠OA系统流转报现流程，缺乏监控手段对可能重复的报现订单监管以及退款失败、提交失败订单状态无法确认是否报现过。,,,,,,,,,,2025-10-31 00:00:00,,,,,1000312,,,,
"1,089",关于电子行程单TMC终端自动配置开票额度需求,closed,希望后续财务和市场部商量各代理开具额度上限，系统根据开具上限自动配置警戒线以下的代理开票额度，并且可以统计出各代理每月开具张数，方便业财查看,开具电子行程单额度自动配置、开具数据每月统计,目前TMC小程序以上，接口开发正在逐个代理对接中，针对100家代理企业开具电子行程单的需求电子发票-TMC批量开具申请中设立了白名单制度，市场部生效白名单后财务配置开票额度，该额度现在用完后需要代理反馈-市场部反馈-财务部配置的流程。,,,,,,,,,,2025-10-31 00:00:00,,,,,1000312,,,,
"1,090",关于订座系统自动推送B2C发票数据及ERP自动核销发票和收款,closed,希望自动推送不同B2C渠道可以配置T+N的推送天数配置，按照渠道不同配置不同的推送工号，并且可以一键生成应收发票会计分录。针对收款汇总里的资金流水可以配置核销天数、核销时间的配置。,<p>希望财务可以自行配置列如：支付宝网银&nbsp; 童静怡工号名义T+1自动推送发票 T+1自送核销收款、DG便利店 T+5左晨工号T+5自动推送发票 T+5自动核销收款、可以允许任意某天一键生成事务处理项会计分录</p>,目前因为小兵机器人配置死板和ERP自动核销请求的限制，B2C发票和收款的自动推送和自动核销都处于人工状态,,,,,,,,,,2025-12-31 00:00:00,,,,,1000312,,,,
"1,100",关于GP接口对超时订单应答改造需求,closed,目前GP技术已经完成接口改造，需要航空IT配合改造，完成后可以对超时支付订单自动完成退款,避免人工介入退款，目前郝鹏评估工时为3人/天,GP签约新商户上线后，针对支付成功应答失败的订单，目前GP没有传给9C导致政采订单需要GP客服和航空财务人工介入核对退款，GP查明系自身系统不完善不要优化迭代。,,,,,,,,,,2025-09-30 00:00:00,,,,,1000312,,,,
"1,131",销售系统取消公差票订餐和公差升舱（商务座）,closed,现已与总办沟通并达成一致，关闭GDS系统的公差餐食和公差升舱（商务座）的功能，若总办有特殊情况需要订餐食\升舱，自行下单后开票走报销流程。,"<span style=""""background-color:#FFFFFF;"""">禁止所有部门在销售系统，公差票订餐和</span><span>公差升舱（商务座）</span>","<p>  </p><p style=""""background-color:#FFFFFF;"""">为加强公司成本管控要求，取消公差票订餐和<span>公差升舱（商务座）</span><span></span></p><p><br /></p>","2,241",销售系统取消公差票订餐和公差升舱（商务座）,已验收,wait,687.0,已结项,财务系统风控合规优化2025年度项目,陈洁霞,/春秋集团/春秋航空/财务部,2025-08-31 00:00:00,2025-07-24 19:08:42,2025-10-29 18:26:17,临时项目,businessChange,1000312,2025-01-03 00:00:00,2025-10-31 00:00:00,project,agileplus
"1,144",订座结算系统结算优化需求,closed,"<p class=""""MsoListParagraph"""" style=""""margin-left:18pt;text-indent:-18pt;"""">需求描述：<br />1、	GDS应收抽取功能优化，避免重复抽取重复推送ERP。<br />2、	航班延误同一天同一航班号出现2次，正常结算生成结算批。（9C6587和9C8522这两个航班离港回传了，没有产生自动批）<br />3、	包销航线轧差结算报表-收款合计项，增加&lt;已乘机儿童数“&gt; <br />4、<span> </span>台湾营业部收入数据</p><p class=""""MsoListParagraph"""" style=""""margin-left:18pt;text-indent:-18pt;"""">  </p><p class=""""MsoListParagraph"""" style=""""margin-left:18pt;text-indent:-18pt;"""">5、 国际通程，第二段境外逾重行李屏蔽开票（跟境外开票单程一致：境外现场收费，旅客无法自助开票）。<span></span></p><p class=""""Cap"""" style=""""text-indent:24pt;""""><span></span><span></span><span></span></p>",提升功能准确性与报表逻辑，实现系统功能性提升,"业务现状：<br />1、	五月散客收入重复推送ERP<br />2、	跨天航班9C6587和9C8522没有产生结算批<br />3、	包销航线轧差结算报表，缺失儿童人数<br /><p>4、	台湾营业部收入数据里有国内航线的数据和台湾航线数据都显示在一起，目前线下筛选台湾航线数据。</p><p>  </p><p class=""""MsoListParagraph"""" style=""""margin-left:18pt;text-indent:-18pt;"""">5、 国际通程，逾重行李收费开票金额与实际支付金额不一致</p><div><br /></div>",,,,,,,,,,2025-09-30 00:00:00,,,,,1000312,,,,
"1,151",共享系统进项发票池优化MVP1（外包）,closed,"<p class=""""MsoNormal""""><span style=""""font-family:Calibri;"""">1</span><span style=""""font-family:'宋体';"""">、发票池，所有菜单，涉及</span><span style=""""font-family:Calibri;"""">EBS\MIS\FDP</span><span style=""""font-family:'宋体';"""">的单据，关联单据号用</span>共享单号<span style=""""font-family:'宋体';"""">，不要</span><span style=""""font-family:Calibri;"""">ID</span><span style=""""font-family:'宋体';"""">号，如果因驳回重提导致单号变更，取最新的。补充</span>凭证编号<span style=""""font-family:'宋体';"""">、核算主体</span><span style=""""font-family:Calibri;"""">EBS</span><span style=""""font-family:'宋体';"""">提供，如果相关信息也同步释放。</span></p><p class=""""MsoNormal""""> </p><p class=""""MsoNormal""""><img src=""""{30878.png}"""" alt="""""""" /></p><p class=""""MsoNormal"""">2、<span>行程单、火车票，增加发票类型菜单，区分电子和纸质</span></p><p class=""""MsoNormal""""><img src=""""{30879.png}"""" alt="""""""" /></p><p class=""""MsoNormal"""">3、法人信息校验逻辑，从申请人岗位调整至核算主体判断，所有公司取值逻辑一致</p><p class=""""MsoNormal""""><img src=""""{30881.png}"""" alt="""""""" /></p><p class=""""MsoNormal"""">  </p><p class=""""MsoNormal"""" align=""""justify"""" style=""""text-align:justify;""""><span style=""""font-family:Calibri;"""">4</span><span style=""""font-family:'宋体';"""">、发票池分别记录总金额和实际报销金额（核减后的）</span></p><span style=""""font-family:'宋体';""""></span>",补足发票池信息不完善的问题，满足税务管理系统，进项自动勾选抵扣的要求,"<p class=""""MsoNormal""""><span style=""""font-family:Calibri;"""">1</span><span style=""""font-family:'宋体';"""">、发票池，所有菜单，涉及</span><span style=""""font-family:Calibri;"""">EBS\MIS\FDP</span><span style=""""font-family:'宋体';"""">的单据，单据编号展现的是ID，总账凭证号、核算主体缺失，税务管理系统自动对账缺少匹配关系；</span></p><p class=""""MsoNormal""""><span style=""""font-family:'宋体';"""">2、</span><span style=""""font-family:'宋体';"""">行程单、火车票，前台无法区分电子发票还是纸质发票，进项勾选抵扣还是计算抵扣现在是人工区分。</span></p><p class=""""MsoNormal""""><span style=""""font-family:'宋体';"""">3、</span><span style=""""font-family:'宋体';"""">飞培岗位</span><span style=""""font-family:Calibri;"""">-</span><span style=""""font-family:'宋体';"""">取的航空组织架构，系统则误校验成航空法人；</span></p><p class=""""MsoNormal"""" align=""""justify"""" style=""""text-align:justify;""""><span style=""""font-family:Calibri;"""">4</span><span style=""""font-family:'宋体';"""">、发票池分别记录总金额和实际报销金额（核减后的）</span></p><span style=""""font-family:'宋体';""""></span>","2,267",共享系统进项发票池优化MVP1（外包）,已验收,wait,937.0,研发测试阶段,财务共享系统运维2025年度项目,陈洁霞,/春秋集团/春秋航空/财务部,2025-10-31 00:00:00,2025-08-07 10:47:49,2026-01-24 23:02:32,临时项目,businessChange,1000312,2025-08-01 00:00:00,2026-10-31 00:00:00,project,agileplus
"1,152",油单提醒功能细化,active,系统识别油单是否为<span>维修停场加油，如是，不推送匹配通知；另外走结算确认流程</span>,<span>系统识别油单是否为</span><span>维修停场加油，如是，不推送匹配通知；另外走结算确认流程</span>,SMP的手动匹配电子油单提醒:许多油单是维修停场等油单，是不需要手动匹配的，推送飞行部时有干扰,"2,271",油单提醒功能细化,草稿,wait,,,,,,2025-11-22 00:00:00,2025-08-07 17:43:42,,,businessCoverage,1000312,,,,
"1,160",分子公司平台微改造1.0,closed,"<p class=""""MsoNormal""""><b>需求描述</b><span>&nbsp;:</span></p><p class=""""MsoNormal""""><span>1</span>、代收代付结算，增加手续费后结模式（按照商户号极速退款（服管）（市场）、按照支付渠道连连支付、连连银行卡分期、连连云闪付、宝付代扣）；<span></span></p><p class=""""MsoNormal""""><span>2</span>、积分结算入账，通过交易商户<span>+</span>来源商户的组合多维度映射财务组合。包括：消费、消费退款、账户余额过期<span></span></p><p class=""""MsoNormal""""><span>3</span>、商旅卡结算入账：同个商户入账备用段<span>1</span>区分<span>820</span>，<span>955；</span></p><p class=""""MsoNormal""""><span>4</span>、成本中心入账：支持结算凭证按商户配置成本中心（支持不同的业务按照不同的部门和成本分类推送入账）；<span></span></p><p class=""""MsoNormal""""><span>5</span>、积分余额过期涉及银行类业务，反冲成本需放借方；<span></span></p><p class=""""MsoNormal"""">6、代收代付春煦和秋实支付渠道和商户信息隔离、推送ERP界面先借方后贷方、商户信息按照固定A-Z拼音顺序排列；</p>","<p class=""""MsoNormal""""><b>期望达成的业务效果</b><span>&nbsp;: </span>进一步完善系统使用体验、提升功能准确性与报表逻辑，实现系统功能性提升。为进一步秋实业务整合奠定基础。<span></span></p>","<p class=""""MsoNormal"""">分子公司清算上线后，根据使用情况需要做系统微改造<span></span></p><p class=""""MsoNormal"""">1、对测试订单数据、涉及外部代理分账报表资金不过秋实银行流水的、收退款正负零元无法推送的不做业务处理，方便财务次月核对推送金额是否和报表金额一致，校对是否有漏推送，不推送数据，做到应推尽推；<span></span></p><p class=""""MsoNormal"""">2、春煦业务场景需要，需要增加罚金，营销费用类型；<span></span></p><p class=""""MsoNormal"""">3、目前秋实收款数据<span>5</span>月合计产生<span>661</span>条记录，所有收款数据按序排列可以方便财务校对资金流水是否正常导入或者第三方正常划拨，此外财务台账资金流水已经按照分子平台导入数据来对账；<span></span></p><p class=""""MsoNormal"""">4、新增业务小类方便筛选商旅和积分的不同业务类型，因业务数据按天推送总数据量达到<span>500</span>条以上，需要按照积分充值、消费、过期；<span>820</span>、<span>920</span>商旅卡消费来推送，并且校对推送数据是否正确；推送数据应该按照固定的逻辑进行展示，方便财务养成逻辑校对顺序，推送时就可以看到科目、金额、借贷方向是否正确。<span></span></p>5、新增业务小类方便筛选商旅和积分的不同业务类型，因业务数据按天推送总数据量达到<span>500</span>条以上，需要按照积分充值、消费、过期；<span>820</span>、<span>920</span>商旅卡消费来推送，并且校对推送数据是否正确；推送数据应该按照固定的逻辑进行展示，方便财务养成逻辑校对顺序，推送时就可以看到科目、金额、借贷方向是否正确。","2,263",分子公司平台微改造1.0,已验收,wait,87.0,已结项,财务核算优化2025年度项目,陈洁霞,/春秋集团/春秋航空/财务部,2025-09-30 00:00:00,2025-08-06 16:35:58,2025-12-05 17:00:37,临时项目,businessChange,1000312,2025-01-03 00:00:00,2026-02-28 00:00:00,project,agileplus
